Name,Description,Stars,URL,Comment
Megacity-2019,"Megacity is a sample showcasing streaming a large scale environment. It also contains an action-packed, multiplayer shooter mode. It leverages the power of Netcode for Entities for an immersive, multiplayer experience that can support 64+ players simultaneously.",491,https://github.com/Unity-Technologies/Megacity-2019,Orta düzey popülerlik - Yapay zeka paketi
packer-plugin-googlecompute,Packer plugin for Google Compute Builder,3,https://github.com/Unity-Technologies/packer-plugin-googlecompute,Düşük popülerlik - Genel Unity paketi
data-dead-mans-switch,A bypass monitoring prober,4,https://github.com/Unity-Technologies/data-dead-mans-switch,Düşük popülerlik - Genel Unity paketi
brg-shooter,Unity blog-post sample showing BatchRendererGroup and Burst/JobSystem. Focus is high performance even on budget mobile devices. Unity 2022.3.5 or above required,278,https://github.com/Unity-Technologies/brg-shooter,Orta düzey popülerlik - Render veya grafik paketi
UnityLiveCapture,Unity Live Capture package and companion apps (Face Capture and Virtual Camera).,33,https://github.com/Unity-Technologies/UnityLiveCapture,Düşük popülerlik - Genel Unity paketi
serverless-api-cloudfront-for-serverless-v3-fork,Serverless Plugin - CloudFront distribution in front of your API Gateway,1,https://github.com/Unity-Technologies/serverless-api-cloudfront-for-serverless-v3-fork,Düşük popülerlik - Genel Unity paketi
HDR-Calibration-Sample,This HDR Calibration Sample project shows how an HDR calibration menu with Neutral Tonemapping can be implemented.,21,https://github.com/Unity-Technologies/HDR-Calibration-Sample,Düşük popülerlik - Genel Unity paketi
psl-content,A collection of sample content for the PolySpatial team.,13,https://github.com/Unity-Technologies/psl-content,Düşük popülerlik - Genel Unity paketi
com.unity.services.samples.multiplayer-chess-cloud-code,No description,24,https://github.com/Unity-Technologies/com.unity.services.samples.multiplayer-chess-cloud-code,Düşük popülerlik - Genel Unity paketi
ind-bermuda-opensfm,Open source Structure-from-Motion pipeline,8,https://github.com/Unity-Technologies/ind-bermuda-opensfm,Düşük popülerlik - Genel Unity paketi
UnityKeyer,Use the Unity Keyer to create an alpha mask from green screen images in the Unity Editor.,33,https://github.com/Unity-Technologies/UnityKeyer,Düşük popülerlik - Genel Unity paketi
UnityOSCProtocolSupport,Send and receive control messages between the Unity Editor and external devices using the Open Sound Control (OSC) protocol.,32,https://github.com/Unity-Technologies/UnityOSCProtocolSupport,Düşük popülerlik - Genel Unity paketi
cicd-unity-project-exampleunity,An example Unity project.,1,https://github.com/Unity-Technologies/cicd-unity-project-exampleunity,Düşük popülerlik - Genel Unity paketi
sentis-samples,Sentis samples internal development repository. Contains example and template projects for Sentis package use.,178,https://github.com/Unity-Technologies/sentis-samples,Orta düzey popülerlik - Yapay zeka paketi
UnityBlackmagicVideo,"The Blackmagic Video package helps you leverage video capture cards from Blackmagic Design to input and output pro-grade video and audio in the Unity Editor and runtime builds, unlocking new workflows for users working in film, virtual production, live events, and broadcast.",22,https://github.com/Unity-Technologies/UnityBlackmagicVideo,Düşük popülerlik - Genel Unity paketi
mr-example-meta-openxr,"Mixed Reality example project featuring integration of OpenXR, XR Interaction Toolkit, XR Hands, AR Foundation and the Meta-OpenXR package. This project will allow creators to quickly get up and running with their own mixed reality games and apps using the Meta Quest 2, Quest Pro and Quest 3 devices.",106,https://github.com/Unity-Technologies/mr-example-meta-openxr,Orta düzey popülerlik - Genel Unity paketi
CastleCore,"Castle Core, including Castle DynamicProxy, Logging Services and DictionaryAdapter",1,https://github.com/Unity-Technologies/CastleCore,Düşük popülerlik - Genel Unity paketi
Newtonsoft.Json,Json.NET is a popular high-performance JSON framework for .NET,1,https://github.com/Unity-Technologies/Newtonsoft.Json,Düşük popülerlik - Genel Unity paketi
DotNetSeleniumExtras,Extra utilities for use with the Selenium .NET language bindings,2,https://github.com/Unity-Technologies/DotNetSeleniumExtras,Düşük popülerlik - Genel Unity paketi
selenium,A browser automation framework and ecosystem.,2,https://github.com/Unity-Technologies/selenium,Düşük popülerlik - Genel Unity paketi
appium-dotnet-client,Extension to the official Selenium dotnet webdriver ,2,https://github.com/Unity-Technologies/appium-dotnet-client,Düşük popülerlik - Genel Unity paketi
fluong-com.unity.netcode.gameobjects-test,Netcode for GameObjects is a high-level netcode SDK that provides networking capabilities to GameObject/MonoBehaviour workflows within Unity and sits on top of underlying transport layer.,1,https://github.com/Unity-Technologies/fluong-com.unity.netcode.gameobjects-test,Düşük popülerlik - Genel Unity paketi
fluong-com.unity.netcode.gameobjects-test2,Netcode for GameObjects is a high-level netcode SDK that provides networking capabilities to GameObject/MonoBehaviour workflows within Unity and sits on top of underlying transport layer.,1,https://github.com/Unity-Technologies/fluong-com.unity.netcode.gameobjects-test2,Düşük popülerlik - Genel Unity paketi
AppiumWebDriverAgent,A WebDriver server for iOS and tvOS,2,https://github.com/Unity-Technologies/AppiumWebDriverAgent,Düşük popülerlik - Genel Unity paketi
unity-cloud-asset-manager-for-blender,"An example of Unity Cloud Asset Manager integration with Blender, to demonstrate how to use the Unity Cloud Python SDK.",22,https://github.com/Unity-Technologies/unity-cloud-asset-manager-for-blender,Düşük popülerlik - Genel Unity paketi
ucb-URPAmosphericScattering,No description,7,https://github.com/Unity-Technologies/ucb-URPAmosphericScattering,Düşük popülerlik - Genel Unity paketi
ucb-boss-room-tests,"A small-scale cooperative game sample built on the new, Unity networking framework to teach developers about creating a similar multiplayer game.",8,https://github.com/Unity-Technologies/ucb-boss-room-tests,Düşük popülerlik - Genel Unity paketi
k8s-config-connector,"GCP Config Connector, a Kubernetes add-on for managing GCP resources",2,https://github.com/Unity-Technologies/k8s-config-connector,Düşük popülerlik - Genel Unity paketi
com.unity.live-capture.stype,The Stype package extends the Live Capture package functionality to capturing data from camera tracking devices that support the Stype protocol.,11,https://github.com/Unity-Technologies/com.unity.live-capture.stype,Düşük popülerlik - Genel Unity paketi
a11y-public-sample,Sample project using the Unity Accessibility APIs,13,https://github.com/Unity-Technologies/a11y-public-sample,Düşük popülerlik - Genel Unity paketi
megacity-metro,"Megacity-Metro: a thrilling shooter game, using Netcode for Entities for a multiplayer experience supporting 128+ players. Latest DOTS packages and Unity Gaming Services elevate the user experience, demonstrating how to craft engaging multiplayer games.",639,https://github.com/Unity-Technologies/megacity-metro,Popüler - Genel Unity paketi
gocyclo,Calculate cyclomatic complexities of functions in Go source code.,2,https://github.com/Unity-Technologies/gocyclo,Düşük popülerlik - Genel Unity paketi
Industry-Product-Configurator,"This is a light weight product configurator framework that supports Visibility, Material and transform variants",30,https://github.com/Unity-Technologies/Industry-Product-Configurator,Düşük popülerlik - Genel Unity paketi
fx-profiler-server,Firefox Profiler server and data storage infrastructure ,1,https://github.com/Unity-Technologies/fx-profiler-server,Düşük popülerlik - Genel Unity paketi
fx-profiler-frontend,Firefox Profiler — Web app for Firefox performance analysis,2,https://github.com/Unity-Technologies/fx-profiler-frontend,Düşük popülerlik - Genel Unity paketi
usamply,Command-line sampling profiler for macOS and Linux,4,https://github.com/Unity-Technologies/usamply,Düşük popülerlik - Genel Unity paketi
libunwind,"libunwind official github repo (in need of new / additional maintainer, mail/open issue if interested)",1,https://github.com/Unity-Technologies/libunwind,Düşük popülerlik - Yapay zeka paketi
ECSGalaxySample,ECS sample demonstrating an automated simulation of teams of spaceships fighting for the control of planets,184,https://github.com/Unity-Technologies/ECSGalaxySample,Orta düzey popülerlik - Genel Unity paketi
pixyz-sdk-samples,This repository contains samples for the pixyz SDK ,5,https://github.com/Unity-Technologies/pixyz-sdk-samples,Düşük popülerlik - Yapay zeka paketi
data-protobuf-go,Go support for Google's protocol buffers,1,https://github.com/Unity-Technologies/data-protobuf-go,Düşük popülerlik - Genel Unity paketi
pict,Pairwise Independent Combinatorial Tool,2,https://github.com/Unity-Technologies/pict,Düşük popülerlik - Yapay zeka paketi
com.unity.ide.visualstudio,Mirror of com.unity.ide.visualstudio,2,https://github.com/Unity-Technologies/com.unity.ide.visualstudio,Düşük popülerlik - Genel Unity paketi
Per-Object_Outline_RenderGraph_RendererFeature_Example,"Demonstration of creating an Outline Effect for Render Graph using Unity 6, which allows per-object renderer selection.",12,https://github.com/Unity-Technologies/Per-Object_Outline_RenderGraph_RendererFeature_Example,Düşük popülerlik - Render veya grafik paketi
unity-cloud-python-sdk-samples,Various samples that show how to use the Unity Cloud Python SDK.,1,https://github.com/Unity-Technologies/unity-cloud-python-sdk-samples,Düşük popülerlik - Genel Unity paketi
mps-legacy-ticket-manager,Data Center Ticket Management App,1,https://github.com/Unity-Technologies/mps-legacy-ticket-manager,Düşük popülerlik - Genel Unity paketi
gitea-sdk,No description,1,https://github.com/Unity-Technologies/gitea-sdk,Düşük popülerlik - Genel Unity paketi
Unite24ConnectingTheDOTS,## Unite 2024 - Connecting the DOTS: Let's Make a game with Entities This is the Game presented during Unite 2024,21,https://github.com/Unity-Technologies/Unite24ConnectingTheDOTS,Düşük popülerlik - Genel Unity paketi
yeetd,yeetd is a lil' daemon that watches for specific CPU-intensive Simulator processes and stops them in their tracks!,1,https://github.com/Unity-Technologies/yeetd,Düşük popülerlik - Genel Unity paketi
